codigo;descricao;nacionalfederal;importadosfederal;estadual;municipal;vigenciainicio;vigenciafim
38061000;Colofonias e acidos resinicos;4.20;9.26;12.00;0.00;01/02/2021;30/04/2021
38062000;Sais de colofonias,acidos resinicos ou de seus derivs.;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38063000;Gomas esteres (gomas fundidas);6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38069011;Colofonias oxidadas,hidrogenadas,desidrogenadas,etc.;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38069012;Abietatos de metila ou benzila,hidroabietato de metila;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38069019;Outs.derivados de colofonias ou de acidos resinicos;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38069090;Outros essencias de colofonia e oleos de colofonia;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38069090;Gomas fundidas;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38070000;Alcatroes de madeira,oleos de alcatrao de madeira,etc.;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38070000;Solventes e diluentes compostos para vernizes ou produtos semelhantes;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38085200;Ddt (iso) (clofenotano (dci)), acondicionado em embalagens com um conteudo de peso liquido nao superior a 300 g;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38085910;Apresentadas em formas ou embalagens exclusivamente para uso direto em aplicacoes domissanitarias;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38085921;A base de metamidofos (iso) ou monocrotofos (iso);4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38085922;A base de endossulfan (iso);4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38085923;A base de alaclor (iso);4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38085929;Outras;4.20;8.31;12.00;0.00;01/02/2021;30/04/2021
38086100;Acondicionadas em embalagens com um conteudo de peso liquido nao superior a 300 g;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38086210;A base de alfa cipermetrina (iso);4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38086290;Outras;4.20;8.31;12.00;0.00;01/02/2021;30/04/2021
38086910;A base de alfa cipermetrina (iso);4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38086990;Outras;4.20;6.20;12.00;0.00;01/02/2021;30/04/2021
38089111;Inseticida cont.bromometano,etc.p/uso domissanit.direto;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089119;Outs.inseticidas em embalagens p/uso domissanit.direto;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089120;Inseticida cont.bromometano,etc. apresent. de outro modo;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089191;Inseticida a base de acefato apresentado de outro modo;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089192;Inseticida a base de cipermetrina/ permetrina, outro modo;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089193;Inseticida a base de dicrotofos, apresent. de outro modo;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089194;Inseticida a base de dissulfoton/endossulfan, outro modo;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089195;Inseticida a base de fosfeto de aluminio,em outro modo;4.20;6.76;12.00;0.00;01/02/2021;30/04/2021
38089196;Inseticida a base de diclorvos/triclorfon, em outro modo;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089197;Inseticida a base de oleo mineral/ tiometon,outro modo;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089198;Inseticida a base de sulfluramida, apresent.outro modo;4.20;9.26;12.00;0.00;01/02/2021;30/04/2021
38089199;Outs.inseticidas,apresentados de outro modo;4.20;6.20;12.00;0.00;01/02/2021;30/04/2021
38089211;Fungicida cont.bromometano,etc.p/uso domissanit.direto;4.20;18.48;0.00;0.00;01/02/2021;30/04/2021
38089219;Outs.fungicidas em embalag.p/uso domissanitario direto;4.20;18.48;0.00;0.00;01/02/2021;30/04/2021
38089220;Fungicida cont.bromometano, etc.apresent. de outro modo;4.20;18.48;0.00;0.00;01/02/2021;30/04/2021
38089291;Fungicida a base de hidroxido de cobre,etc. outro modo;4.20;18.48;0.00;0.00;01/02/2021;30/04/2021
38089292;Fungicida a base de enxofre/ziram, apresent. outro modo;4.20;18.48;0.00;0.00;01/02/2021;30/04/2021
38089293;Fungicida a base de mancozeb/maneb, apresent.outro modo;4.20;18.48;0.00;0.00;01/02/2021;30/04/2021
38089294;Fungicida a base de sulfiram,apresent. de outro modo;4.20;18.48;0.00;0.00;01/02/2021;30/04/2021
38089295;Fungic.a base de comp.de arsenio/cobre/ cromo, outro modo;4.20;18.48;0.00;0.00;01/02/2021;30/04/2021
38089296;Fungicida a base de thiram, apresentado de outro modo;4.20;18.48;0.00;0.00;01/02/2021;30/04/2021
38089297;Fungicida a base de propiconazol, apresent. de outro modo;4.20;16.91;0.00;0.00;01/02/2021;30/04/2021
38089299;Outs.fungicidas apresentados de outro modo;4.20;6.20;0.00;0.00;01/02/2021;30/04/2021
38089311;Herbicida cont.bromometano,etc.p/uso domissanit.direto;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089319;Outs.herbicidas em embalag.p/uso domissanitario direto;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089321;Herbicidas à base de ácido 2,4-diclorofenoxiacético (2,4-d), de ácido 4-(2,4-diclorofenoxi)butírico (2,4-db), de ácido (4-cloro-2-metil)fenoxiacético (mcpa) ou de derivados de 2,4-d ou 2,4-db;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089322;Herbicida a base de atrazina/alaclor/diuron ou ametrina;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089323;Herbicida a base glifosato/sal monoisopropilamina,etc.;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089324;Herbicida a base de dicloreto de paraquat, propanil,etc.;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089325;Herbicida a base de trifluralina;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089326;Herbicida a base de trifluralina;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089327;Herbicida a base de imazetapir;4.20;9.26;12.00;0.00;01/02/2021;30/04/2021
38089328;Herbicida a base de hexazinona;4.20;8.31;12.00;0.00;01/02/2021;30/04/2021
38089329;Outros herbicidas apresentados de out.modo;4.20;6.20;12.00;0.00;01/02/2021;30/04/2021
38089331;Inibidores de germinacao para uso domissanitario direto;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089332;Inibidores de germinacao , apresentados em formas ou embalagens exclusivamente para uso domissanitário direto;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089333;Outs.inibidores de germinacao apresentados de out.modo;4.20;8.31;12.00;0.00;01/02/2021;30/04/2021
38089341;Regul.crescim.plant.c/brometo metila. embal.p/domissanit;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089349;Outs.regul.de crescim.de plant.embal.p/ domissanit.diret;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089351;Reguladores de crescim.plantas, contendo bromometano (brometo de metila) ou bromoclorometano;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089352;Reguladores de crescim.plantas,base hidrazida maleica;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089359;Outs.reguladores de crescim.plantas, apresents.out.modo;4.20;8.31;12.00;0.00;01/02/2021;30/04/2021
38089411;Desinfetantes contendo bromometano (brometo de metila) ou bromoclorometano para uso domissanitario direto;8.96;23.24;0.00;0.00;01/02/2021;30/04/2021
38089411;Com propriedades acessórias odoríferas ou desodorizantes de ambientes, apresentados em embalagem tipo aerossol;27.28;41.56;0.00;0.00;01/02/2021;30/04/2021
38089419;Outros desinfetantes para uso domissanitario direto;8.96;23.24;0.00;0.00;01/02/2021;30/04/2021
38089419;Com propriedades acessórias odoríferas ou desodorizantes de ambientes, apresentados em embalagem tipo aerossol;27.28;41.56;0.00;0.00;01/02/2021;30/04/2021
38089419;À base de hipoclorito de sódio;4.20;18.48;0.00;0.00;01/02/2021;30/04/2021
38089421;Desinfetante a base de 2-(tiocianometiltio) benzotiazol;8.96;23.24;0.00;0.00;01/02/2021;30/04/2021
38089421;Com propriedades acessórias odoríferas ou desodorizantes de ambientes;27.28;41.56;0.00;0.00;01/02/2021;30/04/2021
38089422;Outros desinfetantes a base de 2-(tiocianometiltio) benzotiazol;8.96;23.24;0.00;0.00;01/02/2021;30/04/2021
38089422;Com propriedades acessórias odoríferas ou desodorizantes de ambientes;27.28;41.56;0.00;0.00;01/02/2021;30/04/2021
38089429;Outros desinfetantes apresentados de out.modo;8.96;18.37;0.00;0.00;01/02/2021;30/04/2021
38089429;Com propriedades acessórias odoríferas ou desodorizantes de ambientes;27.28;36.69;0.00;0.00;01/02/2021;30/04/2021
38089429;À base de hipoclorito de sódio;4.20;13.61;0.00;0.00;01/02/2021;30/04/2021
38089911;Outs.rodentic.cont.brometo metila,p/uso domissanit.dir.;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089919;Outs.rodenticidas ou semelh.embal.p/uso domissanit.dir.;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089920;Outs.rodenticidas,cont.brometo metila,apresent.out.modo;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38089991;Acaricidas a base amitraz,clorfenvinfos, metamidofos,etc;4.20;18.48;0.00;0.00;01/02/2021;30/04/2021
38089992;Acaricidas a base ciexatin,oxido de fembutatin,etc.;4.20;18.48;0.00;0.00;01/02/2021;30/04/2021
38089993;Outros acaricidas apresentados de out. modo;4.20;13.61;0.00;0.00;01/02/2021;30/04/2021
38089994;Nematicidas a base de metam sodio, apresentados out.modo;4.20;18.48;0.00;0.00;01/02/2021;30/04/2021
38089995;Outros nematicidas apresentados de out.modo;4.20;13.61;0.00;0.00;01/02/2021;30/04/2021
38089996;Raticidas apresentados de out.modo;4.20;13.61;0.00;0.00;01/02/2021;30/04/2021
38089999;Outs.rodenticidas/prods.semelhs.apresentados out.modo;4.20;8.31;12.00;0.00;01/02/2021;30/04/2021
38091010;Preparacoes a base de materias amilaceas p/ind.textil;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38091090;Outros preparacoes a base de materias amilaceas;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38099110;Aprestos preparados util.na industria textil/semelhante;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38099120;Preparacoes mordentes p/industria textil/inds.semelhs.;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38099130;Prods.ignifugos para industria textil ou inds.semelhs.;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38099141;Impermeabilizante a base de parafina,etc .p/ind.textil;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38099149;Outs.impermeabilizantes p/industria textil/inds. semelhs;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38099190;Outs.agentes de apresto ou acabamento,etc. p/ind. textil;4.20;14.08;12.00;0.00;01/02/2021;30/04/2021
38099211;Impermeabilizante a base de parafina,etc.p/ind. papel;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38099219;Outs.impermeabilizantes p/ind.do papel/inds. semelhs.;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38099290;Outs.agentes de apresto ou acabamento,etc. p/ind. papel;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38099290;Preparações ignífugas;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38099311;Impermeabilizante a base de parafina,etc. p/ind.couro;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38099319;Outs.impermeabilizantes p/ind.do couro ou inds.semelhs.;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38099390;Outs.agentes de apresto ou acabamento, etc. p/ind.couro;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38099390;Preparações ignífugas;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38101010;Preparacoes para decapagem de metais;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38101020;Pastas e pos para soldar;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38109000;Outs.fluxos/prepars.auxiliares/varetas,p/ soldar,etc.;4.20;9.70;12.00;0.00;01/02/2021;30/04/2021
38111100;Prepars.antidetonantes a base de compostos de chumbo;6.31;8.87;12.00;0.00;01/02/2021;30/04/2021
38111900;Outros preparacoes antidetonantes;6.31;8.87;12.00;0.00;01/02/2021;30/04/2021
38112110;Aditivos melhoradores do indice viscosid. p/oleos lubrif;6.31;11.81;12.00;0.00;01/02/2021;30/04/2021
38112120;Aditivos antidesgastes,anticorrosiv.etc.p/oleos lubrif.;6.31;11.81;12.00;0.00;01/02/2021;30/04/2021
38112130;Outs.aditivos dispersantes-detergentes, p/oleos lubrif.;6.31;11.81;12.00;0.00;01/02/2021;30/04/2021
38112140;Prepars.c/melh.indice visc/antidesg.etc. p/oleos lubrif.;6.31;11.81;12.00;0.00;01/02/2021;30/04/2021
38112150;Aditivos peptizantes,c/oleos petrol. etc. p/oleos lubrif.;6.31;11.81;12.00;0.00;01/02/2021;30/04/2021
38112190;Outs.aditivos c/oleos de petroleo,etc.p/ oleos lubrific.;6.31;8.87;12.00;0.00;01/02/2021;30/04/2021
38112910;Outs.aditivos peptizantes/dispersantes-deterg.tbn<170;6.31;11.81;12.00;0.00;01/02/2021;30/04/2021
38112920;Outs.aditivos peptizantes/dispersantes-deterg.tbn>=170;6.31;11.81;12.00;0.00;01/02/2021;30/04/2021
38112990;Outros aditivos p/oleos lubrificantes;6.31;11.81;12.00;0.00;01/02/2021;30/04/2021
38119010;Outs.aditivs.dispers.s/cinzas,p/oleo petrol.combust.etc;6.31;11.81;12.00;0.00;01/02/2021;30/04/2021
38119090;Outs.aditivos preparados,p/oleos minerais/ outs.liquidos;6.31;8.87;12.00;0.00;01/02/2021;30/04/2021
38121000;Preparacoes denominadas aceleradores de vulcanizacao;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38122000;Plastificantes compostos para borracha ou plastico;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38123100;Misturas de oligomeros de 2,2,4 trimetil 1,2 diidroquinolina (tmq);6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38123911;Que contenham derivados n substituidos de p fenilenodiamina;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38123912;Que contenham fosfitos de alquila, de arila ou de alquil arila;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38123919;Outros;6.79;9.35;12.00;0.00;01/02/2021;30/04/2021
38123921;Que contenham derivados n substituidos de p fenilenodiamina;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38123929;Outros;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38130010;Cargas c/bromoclorodifluormetano, etc.p/apars.extintores;6.31;11.81;12.00;0.00;01/02/2021;30/04/2021
38130020;Cargas c/hidrobromofluorcarbonetos (hbfc) p/apars.extint;6.31;11.81;12.00;0.00;01/02/2021;30/04/2021
38130030;Cargas c/hidroclorofluorcarbonetos (hcfc) p/apars.extint;6.31;11.81;12.00;0.00;01/02/2021;30/04/2021
38130040;Composicoes/cargas cont.bromoclorometano p/apars.extint;6.31;11.81;12.00;0.00;01/02/2021;30/04/2021
38130090;Composicoes e cargas p/apars.extintores, granadas,etc.;6.31;11.81;12.00;0.00;01/02/2021;30/04/2021
38140010;Outs.solventes/diluentes,cont.clorofluorcarbonetos(cfc);6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38140020;Outs.solventes/diluentes,cont.hidroclorofluorcar organ.;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38140030;Outs.solventes/diluentes,cont.tetracloreto de carbono,;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38140090;Outs.solventes e diluentes organicos compostos,etc.;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38151100;Catalisador em suporte,subst.ativa=niquel ou composto;6.79;9.35;12.00;0.00;01/02/2021;30/04/2021
38151210;Catalisador em suporte,subst.ativa=metal precioso/comp., em colmeia cerâmica ou metálica para conversão catalítica de gases de escape de veículos;6.79;11.85;12.00;0.00;01/02/2021;30/04/2021
38151220;Catalisador em suporte,subst.ativa=metal precioso/comp., com tamanho de partícula < 500 mícrons;6.79;11.85;12.00;0.00;01/02/2021;30/04/2021
38151290;Outs catalisador em suporte,subst.ativa=metal precioso/comp.;6.79;9.35;12.00;0.00;01/02/2021;30/04/2021
38151900;Outros catalisadores em suporte;6.79;9.35;12.00;0.00;01/02/2021;30/04/2021
38159010;Outs.preparacoes cataliticas p/craqueamento de petroleo;4.20;7.30;12.00;0.00;01/02/2021;30/04/2021
38159091;Outs.prepars.cataliticas,subst.ativa=isoprenilaluminio;6.79;9.35;12.00;0.00;01/02/2021;30/04/2021
38159092;Outs.prepars.cataliticas,subst.ativa oxido de zinco;6.79;11.85;12.00;0.00;01/02/2021;30/04/2021
38159093;Tendo como substância ativa óxidos de terras raras;6.79;8.79;12.00;0.00;01/02/2021;30/04/2021
38159099;Outros prepars.cataliticas;6.79;9.89;12.00;0.00;01/02/2021;30/04/2021
38160011;Cimento/argamassa,a base magnesita calcinada,refratario;6.20;13.36;12.00;0.00;01/02/2021;30/04/2021
38160012;Cimento e argamassa,a base de silimanita, refratarios;6.20;9.02;12.00;0.00;01/02/2021;30/04/2021
38160019;Outros cimentos e argamassas,refratarios;6.20;13.36;12.00;0.00;01/02/2021;30/04/2021
38160021;Prepars.a base cromo-magnesita,zirconio, etc.refratarios peso .50% corindon ou grafita;6.79;9.35;12.00;0.00;01/02/2021;30/04/2021
38160029;Outras (prepars.a base cromo-magnesita, etc. refratarios);6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38160090;Outs.concretos e composicoes semelhantes, refratarios;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38170010;Misturas de alquilbenzenos;6.79;11.85;12.00;0.00;01/02/2021;30/04/2021
38170020;Misturas de alquilnaftalenos;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38180010;Elementos quims.impurifs.de silicio,p/util. eletronica;6.79;9.35;12.00;0.00;01/02/2021;30/04/2021
38180090;Outs.elementos quimicos impurificados p/util.eletronica;6.79;9.35;12.00;0.00;01/02/2021;30/04/2021
38190000;Liquidos p/freios hidraulicos,etc.c/oleos petroleo<=70%;6.79;12.29;12.00;0.00;01/02/2021;30/04/2021
38200000;Prepars.anticongelantes/liquidos prepar.p/ descongelacao;8.02;15.18;12.00;0.00;01/02/2021;30/04/2021
38210000;Meios de cultura preparados para o desenvolvimento e a manutenção de microrganismos (incluídos os vírus e organismos similares) ou de células vegetais, humanas ou animais;4.20;6.20;12.00;0.00;01/02/2021;30/04/2021
38220010;Reagentes para determinação de componentes do sangue ou da urina, sobre suporte de papel, em rolos, sem suporte adicional hidrófobo, impróprio para uso direto;4.20;7.02;12.00;0.00;01/02/2021;30/04/2021
38220090;Outros reagentes de diagnostico/ laboratorio, em suporte/prepars;4.20;6.20;12.00;0.00;01/02/2021;30/04/2021
38231100;Acido estearico (ac.graxo monocarboxilico industrial);4.20;8.58;12.00;0.00;01/02/2021;30/04/2021
38231200;Acido oleico (acido graxo monocarboxilico industrial);4.20;8.58;12.00;0.00;01/02/2021;30/04/2021
38231300;Acido graxo (gordo) do tall oil;4.20;11.36;12.00;0.00;01/02/2021;30/04/2021
38231910;Ácido caprílico;4.20;6.20;12.00;0.00;01/02/2021;30/04/2021
38231990;Outros;4.20;6.20;12.00;0.00;01/02/2021;30/04/2021
38237010;Alcool estearico (alcool graxo industrial);4.20;11.36;12.00;0.00;01/02/2021;30/04/2021
38237020;Alcool laurico (alcool graxo industrial);4.20;11.36;12.00;0.00;01/02/2021;30/04/2021
38237040;Alcool Cetílico (alcool graxo industrial);4.20;11.36;12.00;0.00;01/02/2021;30/04/2021
38237040;Ex 01 - Com características de ceras artificiais;9.68;16.84;12.00;0.00;01/02/2021;30/04/2021
38237090;Outros alcoois graxos industriais;4.20;7.02;12.00;0.00;01/02/2021;30/04/2021
38237090;Com características de ceras artificiais;9.68;12.50;12.00;0.00;01/02/2021;30/04/2021
38241000;Aglutinantes preparados p/moldes ou nucleos de fundicao;8.02;15.18;12.00;0.00;01/02/2021;30/04/2021
38243000;Carbonetos metalicos n/aglomer.misturados entre si,etc.;8.02;15.18;12.00;0.00;01/02/2021;30/04/2021
38244000;Aditivos preparados p/cimentos,argamassas ou concretos;6.20;13.36;12.00;0.00;01/02/2021;30/04/2021
38245000;Argamassas e concretos,nao refratarios;4.20;11.36;12.00;0.00;01/02/2021;30/04/2021
38246000;Sorbitol,exceto o polialcool d-glucitol;8.02;15.18;12.00;0.00;01/02/2021;30/04/2021
38247110;Misturas contendo triclorotrifluoretanos;8.02;10.84;12.00;0.00;01/02/2021;30/04/2021
38247190;Outs.misturas c/hidrocarb.acicl.peralog.c/fluor e cloro;8.02;15.18;12.00;0.00;01/02/2021;30/04/2021
38247200;Outs.misturas contendo bromoclorodifluormetano, bromotrifluormetano ou dibromotetrafluoretanos;8.02;15.18;12.00;0.00;01/02/2021;30/04/2021
38247300;Outs.misturas contendo hidrobromofluorcarbonetos (hbfc);8.02;15.18;12.00;0.00;01/02/2021;30/04/2021
38247410;Preparações à base de clorodifluormetano e pentafluoretano;8.02;10.84;12.00;0.00;01/02/2021;30/04/2021
38247420;Preparações à base de clorodifluormetano e clorotetrafluoretano;8.02;10.84;12.00;0.00;01/02/2021;30/04/2021
38247490;Outs.prod.prep.à base d/comp.orgânicos;8.02;15.18;12.00;0.00;01/02/2021;30/04/2021
38247500;Outros prods.e prepars.contendo tetracloreto de carbono;8.02;15.18;12.00;0.00;01/02/2021;30/04/2021
38247600;Outros prods.e prepars.contendo 1,1,1-tricloroetano (metilclorofórmio);8.02;15.18;12.00;0.00;01/02/2021;30/04/2021
38247700;Outs.misturas contendo bromometano (brometo de metila) ou do bromoclorometano;8.02;15.18;12.00;0.00;01/02/2021;30/04/2021
38247810;Preparações à base de tetrafluoretano e pentafluoretano;8.02;10.84;12.00;0.00;01/02/2021;30/04/2021
38247890;Outros prods.e prepars.contendo clorofluorcarbonetos (cfc), mesmo que contenham hidroclorofluorcarbonetos (hcfc), perfluorcarbonetos (pfc) ou hidrofluorcarbonetos (hfc);8.02;15.18;12.00;0.00;01/02/2021;30/04/2021
38247900;Outros prods.e prepars.misturas contendo derivados halogenados do metano, do etano ou do propano;8.02;15.18;12.00;0.00;01/02/2021;30/04/2021
38248110;Mistura de oxido de propileno,c/teor oxido etileno<=30%;8.02;15.18;12.00;0.00;01/02/2021;30/04/2021
38248190;Outras misturas contendo oxirano (óxido de etileno);8.02;15.18;12.00;0.00;01/02/2021;30/04/2021
